Parameters : 

                   

populationSize = 40

maxRules = 60

maxGenerations = 2000

mutationRate = 0.06

bidPercentage = 0.1

rewardAmount = 1.5

repeatCount = 30

taxRate = 0.15

negativeRewardFactor = 0.6

strengthThreshold = 19

                   

Final Rules:

                   

Run : 0

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 1###11, Action = 1, Strength = 11.4517
Rule 34: Condition = 1#####, Action = 1, Strength = 8.66326

Rule 35: Condition = 1#####, Action = 0, Strength = 11.4195

Rule 36: Condition = 10#010, Action = 0, Strength = 11.4195

Rule 37: Condition = 1#####, Action = 1, Strength = 8.2528

Rule 38: Condition = 11###0, Action = 0, Strength = 8.2528

Rule 39: Condition = 0##0##, Action = 0, Strength = 9.14553

Rule 40: Condition = 01####, Action = 1, Strength = 9.14553

Rule 41: Condition = #1###1, Action = 0, Strength = 10.3883

Rule 42: Condition = 100##0, Action = 0, Strength = 10.3883

Rule 43: Condition = 0#1##1, Action = 1, Strength = 9.17723

Rule 44: Condition = 1###1#, Action = 0, Strength = 9.17723

Rule 45: Condition = 1####1, Action = 0, Strength = 3.49029

Rule 46: Condition = 00####, Action = 1, Strength = 3.49029

Rule 47: Condition = 11###0, Action = 0, Strength = 10.6824

Rule 48: Condition = 1#1#01, Action = 0, Strength = 10.6824

Rule 49: Condition = 1#####, Action = 1, Strength = 6.7481

Rule 50: Condition = 0##1##, Action = 1, Strength = 6.7481

Rule 51: Condition = 01##1#, Action = 0, Strength = 11.419

Rule 52: Condition = 1##011, Action = 0, Strength = 11.419

Rule 53: Condition = 1###01, Action = 1, Strength = 4.99092

Rule 54: Condition = 11#00#, Action = 0, Strength = 4.99092

Rule 55: Condition = 01#1#0, Action = 0, Strength = 10.3236

Rule 56: Condition = 11####, Action = 1, Strength = 10.3236

Rule 57: Condition = 01####, Action = 1, Strength = 10.734

Rule 58: Condition = 01#1##, Action = 1, Strength = 10.734

Rule 59: Condition = 1##0##, Action = 0, Strength = 11.4195

Rule 60: Condition = 00##00, Action = 0, Strength = 11.4195


Final Accuracy: 67.1875%

Run : 4

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 1###00, Action = 0, Strength = 11.4517

Rule 2: Condition = 10##1#, Action = 1, Strength = 11.4517

Rule 3: Condition = 000###, Action = 0, Strength = 11.307

Rule 4: Condition = 00####, Action = 1, Strength = 10.1818

Rule 5: Condition = 10##01, Action = 0, Strength = 9.72781

Rule 6: Condition = 1####0, Action = 0, Strength = 9.54649

Rule 7: Condition = 00##0#, Action = 1, Strength = 9.22163

Rule 8: Condition = 01####, Action = 1, Strength = 9.22163

Rule 9: Condition = 11##00, Action = 0, Strength = 9.85656

Rule 10: Condition = 0###0#, Action = 1, Strength = 9.85656

Rule 11: Condition = 11##0#, Action = 0, Strength = 8.90396

Rule 12: Condition = 0####0, Action = 1, Strength = 8.90396

Rule 13: Condition = 10##0#, Action = 0, Strength = 10.3651

Rule 14: Condition = 1###1#, Action = 1, Strength = 10.3651

Rule 15: Condition = 1100##, Action = 0, Strength = 10.4268

Rule 16: Condition = 001#00, Action = 0, Strength = 10.4268

Rule 17: Condition = 1###10, Action = 0, Strength = 10.0126

Rule 18: Condition = 1###0#, Action = 1, Strength = 10.0126

Rule 19: Condition = 10##01, Action = 0, Strength = 9.72781

Rule 20: Condition = 10##01, Action = 0, Strength = 9.72781

Rule 21: Condition = 10##1#, Action = 1, Strength = 10.3651

Rule 22: Condition = 1###1#, Action = 1, Strength = 10.3651

Rule 23: Condition = 000###, Action = 0, Strength = 10.2928

Rule 24: Condition = 1###0#, Action = 1, Strength = 10.2928

Rule 25: Condition = 1####0, Action = 0, Strength = 10.4991

Rule 26: Condition = 10##1#, Action = 1, Strength = 10.4991

Rule 27: Condition = 1###1#, Action = 0, Strength = 9.05998

Rule 28: Condition = 1####0, Action = 0, Strength = 9.05998

Rule 29: Condition = 0##00#, Action = 1, Strength = 8.40258

Rule 30: Condition = 01####, Action = 0, Strength = 8.40258

Rule 31: Condition = 00####, Action = 1, Strength = 10.1818

Rule 32: Condition = 00####, Action = 1, Strength = 10.1818

Rule 33: Condition = 1###1#, Action = 1, Strength = 8.57347

Rule 34: Condition = 1#101#, Action = 1, Strength = 8.57347

Rule 35: Condition = 11##1#, Action = 1, Strength = 9.9499

Rule 36: Condition = 0###1#, Action = 1, Strength = 9.9499

Rule 37: Condition = 11####, Action = 0, Strength = 8.90396

Rule 38: Condition = 01##0#, Action = 1, Strength = 8.90396

Rule 39: Condition = 000###, Action = 0, Strength = 11.307

Rule 40: Condition = 00###1, Action = 0, Strength = 11.307

Rule 41: Condition = 010#0#, Action = 0, Strength = 9.78423

Rule 42: Condition = 00####, Action = 0, Strength = 9.78423

Rule 43: Condition = 1###0#, Action = 1, Strength = 8.92602

Rule 44: Condition = 1###1#, Action = 1, Strength = 8.92602

Rule 45: Condition = 10##01, Action = 1, Strength = 9.50319

Rule 46: Condition = 1###0#, Action = 0, Strength = 9.50319

Rule 47: Condition = 1###0#, Action = 0, Strength = 10.3651

Rule 48: Condition = 1###00, Action = 0, Strength = 10.3651

Rule 49: Condition = 11###0, Action = 0, Strength = 10.4991

Rule 50: Condition = 1###00, Action = 0, Strength = 10.4991

Rule 51: Condition = 000#0#, Action = 0, Strength = 10.5174

Rule 52: Condition = 10###1, Action = 0, Strength = 10.5174

Rule 53: Condition = 0###1#, Action = 1, Strength = 9.9499

Rule 54: Condition = 1###10, Action = 0, Strength = 9.9499

Rule 55: Condition = 1###10, Action = 0, Strength = 10.4991

Rule 56: Condition = 10####, Action = 1, Strength = 10.4991

Rule 57: Condition = 1###10, Action = 0, Strength = 10.5897

Rule 58: Condition = 10##01, Action = 0, Strength = 10.5897

Rule 59: Condition = 00####, Action = 1, Strength = 9.78423

Rule 60: Condition = 010#0#, Action = 1, Strength = 9.78423


Final Accuracy: 70.3125%

Run : 5

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 01#0##, Action = 0, Strength = 11.4345

Rule 2: Condition = 11###1, Action = 1, Strength = 11.4235

Rule 3: Condition = 11####, Action = 0, Strength = 11.2299

Rule 4: Condition = 000###, Action = 0, Strength = 10.6991

Rule 5: Condition = 100#0#, Action = 0, Strength = 9.8092

Rule 6: Condition = 0#####, Action = 1, Strength = 9.70238

Rule 7: Condition = 0####1, Action = 1, Strength = 10.563

Rule 8: Condition = #1##1#, Action = 1, Strength = 10.563

Rule 9: Condition = 01#0##, Action = 1, Strength = 10.5685

Rule 10: Condition = 0#####, Action = 0, Strength = 10.5685

Rule 11: Condition = 0#####, Action = 0, Strength = 4.87751

Rule 12: Condition = 000###, Action = 1, Strength = 4.87751

Rule 13: Condition = 10####, Action = 1, Strength = 8.32298

Rule 14: Condition = 11###1, Action = 1, Strength = 8.32298

Rule 15: Condition = 11###1, Action = 0, Strength = 11.3267

Rule 16: Condition = 11#0##, Action = 1, Strength = 11.3267

Rule 17: Condition = 11##0#, Action = 0, Strength = 10.6164

Rule 18: Condition = 100##1, Action = 1, Strength = 10.6164

Rule 19: Condition = 100###, Action = 1, Strength = 10.6219

Rule 20: Condition = 01#00#, Action = 0, Strength = 10.6219

Rule 21: Condition = 0##0##, Action = 0, Strength = 10.5685

Rule 22: Condition = 01##1#, Action = 1, Strength = 10.5685

Rule 23: Condition = 01####, Action = 0, Strength = 10.4661

Rule 24: Condition = 11####, Action = 1, Strength = 10.4661

Rule 25: Condition = 100#0#, Action = 0, Strength = 9.65391

Rule 26: Condition = 100###, Action = 1, Strength = 9.65391

Rule 27: Condition = 010###, Action = 1, Strength = 9.49861

Rule 28: Condition = 100###, Action = 1, Strength = 9.49861

Rule 29: Condition = 010#0#, Action = 0, Strength = 10.5195

Rule 30: Condition = 10##0#, Action = 0, Strength = 10.5195

Rule 31: Condition = 00#1##, Action = 0, Strength = 0.0637549

Rule 32: Condition = 10##0#, Action = 0, Strength = 0.0637549

Rule 33: Condition = 000###, Action = 0, Strength = 10.2542

Rule 34: Condition = 101#00, Action = 0, Strength = 10.2542

Rule 35: Condition = 0#####, Action = 0, Strength = 10.4661

Rule 36: Condition = 11####, Action = 1, Strength = 10.4661

Rule 37: Condition = #00###, Action = 0, Strength = 10.4666

Rule 38: Condition = 11#0##, Action = 1, Strength = 10.4666

Rule 39: Condition = 11###1, Action = 1, Strength = 10.6164

Rule 40: Condition = 100#0#, Action = 0, Strength = 10.6164

Rule 41: Condition = 0##0#1, Action = 1, Strength = 10.563

Rule 42: Condition = 11####, Action = 1, Strength = 10.563

Rule 43: Condition = 101###, Action = 1, Strength = 10.3642

Rule 44: Condition = 110###, Action = 0, Strength = 10.3642

Rule 45: Condition = 100#0#, Action = 0, Strength = 4.93842

Rule 46: Condition = 100###, Action = 1, Strength = 4.93842

Rule 47: Condition = 10##0#, Action = 1, Strength = 10.6164

Rule 48: Condition = 100##1, Action = 0, Strength = 10.6164

Rule 49: Condition = 01#0##, Action = 0, Strength = 11.4345

Rule 50: Condition = 01#0#0, Action = 0, Strength = 11.4345

Rule 51: Condition = 11###0, Action = 0, Strength = 11.3322

Rule 52: Condition = 01#0##, Action = 0, Strength = 11.3322

Rule 53: Condition = 01#01#, Action = 0, Strength = 10.6219

Rule 54: Condition = 100###, Action = 0, Strength = 10.6219

Rule 55: Condition = 11#0##, Action = 0, Strength = 11.4345

Rule 56: Condition = 01#0##, Action = 0, Strength = 11.4345

Rule 57: Condition = 110###, Action = 0, Strength = 7.36052

Rule 58: Condition = 100###, Action = 1, Strength = 7.36052

Rule 59: Condition = 000###, Action = 0, Strength = 10.0989

Rule 60: Condition = 100##0, Action = 0, Strength = 10.0989


Final Accuracy: 60.9375%

Run : 6

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 001###, Action = 1, Strength = 11.4517

Rule 2: Condition = 01#1##, Action = 1, Strength = 11.4517

Rule 3: Condition = 000###, Action = 0, Strength = 11.4517

Rule 4: Condition = 01#0##, Action = 0, Strength = 11.4517

Rule 5: Condition = 11#1#0, Action = 0, Strength = 9.91313

Rule 6: Condition = 11#1#1, Action = 1, Strength = 9.91313

Rule 7: Condition = 000#1#, Action = 0, Strength = 11.4517

Rule 8: Condition = 001###, Action = 1, Strength = 11.4517

Rule 9: Condition = 11#1##, Action = 0, Strength = 9.06751

Rule 10: Condition = 11#001, Action = 1, Strength = 9.06751

Rule 11: Condition = 01####, Action = 1, Strength = 5.76292

Rule 12: Condition = 1000##, Action = 0, Strength = 5.76292

Rule 13: Condition = 000###, Action = 1, Strength = 11.4517

Rule 14: Condition = 001###, Action = 0, Strength = 11.4517

Rule 15: Condition = 01####, Action = 1, Strength = 11.4517

Rule 16: Condition = 01#1##, Action = 1, Strength = 11.4517

Rule 17: Condition = 00#0##, Action = 1, Strength = 11.4517

Rule 18: Condition = 01#0##, Action = 0, Strength = 11.4517

Rule 19: Condition = 11###0, Action = 0, Strength = 10.6824

Rule 20: Condition = 01#1##, Action = 1, Strength = 10.6824

Rule 21: Condition = 001#0#, Action = 1, Strength = 11.4517

Rule 22: Condition = 001###, Action = 1, Strength = 11.4517

Rule 23: Condition = 01#1##, Action = 1, Strength = 10.6824

Rule 24: Condition = 1##1#0, Action = 0, Strength = 10.6824

Rule 25: Condition = 11#0#1, Action = 1, Strength = 9.06751

Rule 26: Condition = 11#11#, Action = 0, Strength = 9.06751

Rule 27: Condition = 01#0#1, Action = 1, Strength = 10.4553

Rule 28: Condition = 101###, Action = 1, Strength = 10.4553

Rule 29: Condition = 01#1#0, Action = 1, Strength = 9.91313

Rule 30: Condition = 11###0, Action = 0, Strength = 9.91313

Rule 31: Condition = 001###, Action = 1, Strength = 11.4517

Rule 32: Condition = #1#1##, Action = 1, Strength = 11.4517

Rule 33: Condition = 0010##, Action = 0, Strength = 11.4517

Rule 34: Condition = 010###, Action = 0, Strength = 11.4517

Rule 35: Condition = 1#####, Action = 0, Strength = 8.27047

Rule 36: Condition = 01#0##, Action = 0, Strength = 8.27047

Rule 37: Condition = 0##0##, Action = 0, Strength = 5.76148

Rule 38: Condition = #1#0#1, Action = 1, Strength = 5.76148

Rule 39: Condition = 000###, Action = 0, Strength = 11.4517

Rule 40: Condition = 000###, Action = 0, Strength = 11.4517

Rule 41: Condition = 11#0#1, Action = 0, Strength = 10.6824

Rule 42: Condition = 0101#0, Action = 0, Strength = 10.6824

Rule 43: Condition = 001###, Action = 1, Strength = 11.4517

Rule 44: Condition = 001###, Action = 1, Strength = 11.4517

Rule 45: Condition = #001##, Action = 0, Strength = 11.4517

Rule 46: Condition = 000###, Action = 0, Strength = 11.4517

Rule 47: Condition = 11#0#0, Action = 0, Strength = 9.68598

Rule 48: Condition = 11#1##, Action = 1, Strength = 9.68598

Rule 49: Condition = 11#0##, Action = 1, Strength = 10.4553

Rule 50: Condition = 0101#1, Action = 1, Strength = 10.4553

Rule 51: Condition = 01#0#0, Action = 0, Strength = 10.6824

Rule 52: Condition = 11#10#, Action = 0, Strength = 10.6824

Rule 53: Condition = 11#1#1, Action = 1, Strength = 9.91313

Rule 54: Condition = 11#1#1, Action = 1, Strength = 9.91313

Rule 55: Condition = 01#0#1, Action = 1, Strength = 10.6824

Rule 56: Condition = 1101##, Action = 0, Strength = 10.6824

Rule 57: Condition = 000###, Action = 0, Strength = 5.76688

Rule 58: Condition = 0#11##, Action = 1, Strength = 5.76688

Rule 59: Condition = #0####, Action = 0, Strength = 10.6824

Rule 60: Condition = 1101#1, Action = 1, Strength = 10.6824


Final Accuracy: 53.125%

Run : 7

Final High Strength Rules:
ALL RULES 

Rule 1: Condition = 10##1#, Action = 1, Strength = 11.4517

