Parameters : 

                   

PopulationSize = 30

MaxRules = 60

MaxGenerations = 1000

MutationRate = 0.1

BidPercentage = 0.05

RewardAmount = 2

RepeatCount = 20

TaxRate = 0.15

NegativeRewardFactor = 1.25

StrengthThreshold = 20

                   

Final Rules:

                   

Run : 0

Final High Strength Rules:
Condition: 01#1## Action: 1 Strength: 26.2414

Condition: 11###1 Action: 1 Strength: 22.0862

Condition: #1#### Action: 0 Strength: 20.7299

Condition: 01#1## Action: 0 Strength: 23.4857

Condition: #1#### Action: 1 Strength: 23.4857

Condition: 11#1## Action: 1 Strength: 23.4857

Condition: 01#### Action: 0 Strength: 23.4857

Condition: 01#1## Action: 0 Strength: 23.4857

Condition: ###### Action: 1 Strength: 23.4857

Condition: 0###0# Action: 1 Strength: 20.7316

Condition: #1#1## Action: 1 Strength: 20.7316

Condition: 010##1 Action: 0 Strength: 24.1638

Condition: 11#### Action: 1 Strength: 24.1638

Condition: #101## Action: 0 Strength: 23.4857

Condition: 01#### Action: 1 Strength: 23.4857

Condition: 11#### Action: 0 Strength: 21.408

Condition: 11###1 Action: 1 Strength: 21.408

Condition: 01#### Action: 0 Strength: 23.4857

Condition: #0#### Action: 1 Strength: 23.4857

ALL RULES 

Condition: 010#10 Action: 1 Strength: 22.5401

Condition: 0##0## Action: 0 Strength: 22.5401

Condition: 000### Action: 0 Strength: 24.9367

Condition: 000### Action: 0 Strength: 24.9367

Condition: 10#### Action: 1 Strength: 23.3606

Condition: 11##11 Action: 1 Strength: 23.3606

Condition: 1##### Action: 1 Strength: 23.0283

Condition: 10##0# Action: 0 Strength: 23.0283

Condition: 0100## Action: 1 Strength: 21.3799

Condition: ###### Action: 0 Strength: 21.3799

Condition: #0001# Action: 0 Strength: 22.6992

Condition: #11### Action: 1 Strength: 22.6992

Condition: 0#01#1 Action: 1 Strength: 24.8547

Condition: 11#### Action: 1 Strength: 24.8547

Condition: 00#### Action: 1 Strength: 24.8547

Condition: 11#1## Action: 1 Strength: 24.8547

Condition: 1#0#0# Action: 1 Strength: 24.7905

Condition: 01#0## Action: 0 Strength: 24.7905

Condition: 11#### Action: 1 Strength: 23.3606

Condition: 10##01 Action: 1 Strength: 23.3606

Condition: #100## Action: 0 Strength: 22.6164

Condition: #100## Action: 0 Strength: 22.6164

ALL RULES 

Rule 1: Condition = 11###1, Action = 1, Strength = 25.3088

Rule 2: Condition = 000###, Action = 0, Strength = 24.9367

Rule 3: Condition = 1###0#, Action = 0, Strength = 24.6443

Rule 4: Condition = 0##1##, Action = 1, Strength = 24.4007

Rule 5: Condition = #11###, Action = 0, Strength = 22.7821

Rule 6: Condition = #100##, Action = 0, Strength = 22.6164

Rule 7: Condition = 10####, Action = 1, Strength = 21.4124

Rule 8: Condition = 0#####, Action = 1, Strength = 20.1435

